Tempo (s),PWM,RPM
30.049,199.77,1530.0
30.059,199.674,1500.0
30.069,199.674,1500.0
30.08,199.77,1470.0
30.089,199.77,1530.0
30.099,199.578,1530.0
30.109,199.578,1470.0
30.119,199.578,1530.0
30.129,199.482,1500.0
30.139,199.386,1530.0
30.149,199.482,1440.0
30.159,199.77,1470.0
30.169,199.866,1500.0
30.179,199.866,1500.0
30.189,199.962,1470.0
30.199,200.154,1470.0
30.209,200.154,1530.0
30.219,200.058,1500.0
30.229,200.058,1500.0
30.239,200.058,1500.0
30.249,200.058,1500.0
30.259,200.25,1440.0
30.269,200.634,1440.0
30.279,200.826,1500.0
30.289,200.922,1470.0
30.299,201.018,1500.0
30.309,201.018,1500.0
30.319,201.018,1500.0
30.329,201.018,1500.0
30.339,200.922,1530.0
30.349,200.826,1500.0
30.359,200.922,1470.0
30.369,201.018,1500.0
30.38,201.018,1500.0
30.389,201.018,1500.0
30.399,201.018,1500.0
30.409,200.922,1530.0
30.419,200.73,1530.0
30.429,200.634,1500.0
30.439,200.634,1500.0
30.449,200.538,1530.0
30.459,200.442,1500.0
30.469,200.442,1500.0
30.479,200.442,1500.0
30.489,200.538,1470.0
30.499,200.826,1440.0
30.509,201.114,1470.0
30.519,201.306,1470.0
30.529,201.402,1500.0
30.539,201.306,1530.0
30.55,201.306,1470.0
30.559,201.402,1500.0
30.569,201.306,1530.0
30.579,201.21,1500.0
30.589,201.21,1500.0
30.599,201.21,1500.0
30.609,201.21,1500.0
30.619,201.21,1500.0
30.629,201.21,1500.0
30.639,201.306,1470.0
30.649,201.306,1530.0
30.659,201.114,1530.0
30.669,201.114,1470.0
30.679,201.114,1530.0
30.689,200.922,1530.0
30.699,200.73,1530.0
30.709,200.634,1500.0
30.72,200.634,1500.0
30.729,200.538,1530.0
30.739,200.346,1530.0
30.749,200.154,1530.0
30.759,200.058,1500.0
30.769,199.866,1560.0
30.779,199.578,1530.0
30.789,199.482,1500.0
30.799,199.386,1530.0
30.809,199.194,1530.0
30.819,199.002,1530.0
30.829,198.906,1500.0
30.839,198.906,1500.0
30.849,198.714,1560.0
30.859,197.082,1530.0
30.869,196.986,1500.0
30.879,196.89,1530.0
30.889,196.794,1500.0
30.899,196.698,1530.0
30.909,196.506,1530.0
30.919,196.41,1500.0
30.929,196.41,1500.0
30.939,196.314,1530.0
30.949,196.218,1500.0
30.959,196.218,1500.0
30.969,196.218,1500.0
30.979,196.122,1530.0
30.989,196.026,1500.0
30.999,196.026,1500.0
31.009,196.026,1500.0
31.02,195.93,1530.0
31.029,195.834,1500.0
31.039,195.834,1500.0
31.049,195.834,1500.0
31.059,195.738,1530.0
31.069,195.738,1470.0
31.079,195.834,1500.0
31.089,195.834,1500.0
31.099,195.738,1530.0
31.109,195.642,1500.0
31.119,195.642,1500.0
31.129,195.642,1500.0
31.139,195.546,1530.0
31.149,195.45,1500.0
31.159,195.45,1500.0
31.169,195.45,1500.0
31.179,195.354,1530.0
31.19,195.258,1500.0
31.199,195.162,1530.0
31.209,195.066,1500.0
31.219,194.97,1530.0
31.229,194.778,1530.0
31.239,194.682,1500.0
31.249,194.682,1500.0
31.259,194.49,1560.0
31.269,194.298,1500.0
31.279,194.298,1500.0
31.289,194.202,1530.0
31.299,193.914,1560.0
31.309,193.722,1500.0
31.319,193.626,1530.0
31.329,193.434,1530.0
31.339,193.242,1530.0
31.349,193.05,1530.0
31.36,192.858,1530.0
31.369,192.666,1530.0
31.379,192.378,1560.0
31.389,192.09,1530.0
31.399,191.898,1530.0
31.409,191.706,1530.0
31.419,191.418,1560.0
31.429,191.226,1500.0
31.439,191.13,1530.0
31.449,190.938,1530.0
31.459,190.65,1560.0
31.469,190.458,1500.0
31.479,190.362,1530.0
31.489,190.17,1530.0
31.499,190.074,1500.0
31.509,190.074,1500.0
31.519,190.074,1500.0
31.529,189.978,1530.0
31.539,189.786,1530.0
31.549,189.786,1470.0
31.839,189.978,1470.0
31.849,190.074,1500.0
31.859,190.074,1500.0
31.869,190.362,1410.0
31.879,191.034,1380.0
31.889,191.61,1440.0
31.899,191.994,1440.0
31.909,192.762,1320.0
31.919,194.106,1260.0
31.929,195.45,1320.0
31.939,196.41,1380.0
31.949,197.274,1350.0
31.959,198.522,1260.0
31.969,199.866,1320.0
31.979,200.826,1380.0
31.989,201.498,1410.0
32.0,202.074,1410.0
32.009,202.554,1440.0
32.019,202.938,1440.0
32.029,203.13,1500.0
32.039,203.226,1470.0
32.049,203.418,1470.0
32.059,203.61,1470.0
32.069,203.706,1500.0
32.079,203.802,1470.0
32.089,203.994,1470.0
32.099,204.09,1500.0
32.109,204.186,1470.0
32.119,204.378,1470.0
32.129,204.666,1440.0
32.139,204.954,1470.0
32.149,205.146,1470.0
32.159,205.338,1470.0
32.169,205.53,1470.0
32.179,205.722,1470.0
32.189,205.818,1500.0
32.199,205.914,1470.0
32.209,206.01,1500.0
32.219,206.106,1470.0
32.229,206.106,1530.0
32.239,206.106,1470.0
32.249,206.202,1500.0
32.259,206.202,1500.0
32.269,206.202,1500.0
32.279,206.298,1470.0
32.289,206.394,1500.0
32.3,206.49,1470.0
32.309,206.586,1500.0
32.319,206.682,1470.0
32.329,206.874,1470.0
32.339,206.97,1500.0
32.349,206.874,1530.0
32.359,206.874,1470.0
32.369,207.066,1470.0
32.379,207.162,1500.0
32.389,207.066,1530.0
32.399,206.97,1500.0
32.409,206.97,1500.0
32.419,206.874,1530.0
32.429,206.682,1530.0
32.439,206.49,1530.0
32.449,206.394,1500.0
32.459,206.298,1530.0
32.47,206.106,1530.0
32.479,205.914,1530.0
32.489,205.818,1500.0
32.499,205.722,1530.0
32.509,205.53,1530.0
32.519,205.434,1500.0
32.529,205.434,1500.0
32.539,205.434,1500.0
32.549,205.338,1530.0
32.559,205.242,1500.0
32.569,205.338,1470.0
32.579,205.434,1500.0
32.589,205.338,1530.0
32.599,205.242,1500.0
32.609,205.242,1500.0
32.619,205.242,1500.0
32.629,205.146,1530.0
32.64,205.05,1500.0
32.649,205.05,1500.0
32.659,205.05,1500.0
32.669,205.05,1500.0
32.679,205.05,1500.0
32.689,205.146,1470.0
32.699,205.242,1500.0
32.709,205.242,1500.0
32.719,205.338,1470.0
32.729,205.434,1500.0
32.739,205.434,1500.0
32.749,205.434,1500.0
32.759,205.434,1500.0
32.769,205.53,1470.0
32.779,205.626,1500.0
32.789,205.53,1530.0
32.799,205.434,1500.0
32.809,205.434,1500.0
32.819,205.434,1500.0
32.829,205.434,1500.0
32.839,205.434,1500.0
32.849,205.434,1500.0
32.859,205.434,1500.0
32.869,205.434,1500.0
32.879,205.434,1500.0
32.889,205.53,1470.0
32.899,205.626,1500.0
32.909,205.626,1500.0
32.919,205.626,1500.0
32.929,205.722,1470.0
32.94,205.914,1470.0
32.949,205.914,1530.0
32.959,205.914,1470.0
32.969,206.01,1500.0
32.979,206.106,1470.0
32.989,206.202,1500.0
32.999,206.202,1500.0
33.009,206.298,1470.0
33.019,206.49,1470.0
33.029,206.586,1500.0
33.039,206.586,1500.0
33.049,206.682,1470.0
33.059,206.778,1500.0
33.069,206.778,1500.0
33.079,206.874,1470.0
33.089,207.066,1470.0
33.099,207.162,1500.0
33.11,207.162,1500.0
33.119,207.162,1500.0
33.129,207.258,1470.0
33.139,207.45,1470.0
33.149,207.546,1500.0
33.159,207.546,1500.0
33.169,207.641,1470.0
33.179,207.833,1470.0
33.189,207.929,1500.0
33.199,207.929,1500.0
33.209,208.121,1440.0
33.219,208.409,1470.0
33.229,208.601,1470.0
33.239,216.185,1500.0
33.249,216.089,1530.0
33.259,216.089,1470.0
33.269,216.185,1500.0
33.28,216.185,1500.0
33.289,216.089,1530.0
33.299,215.897,1530.0
33.309,215.801,1500.0
33.319,215.705,1530.0
33.329,215.513,1530.0
33.339,215.321,1530.0
33.349,215.225,1500.0
33.359,215.129,1530.0
33.369,214.937,1530.0
33.379,214.745,1530.0
33.389,214.649,1500.0
33.399,214.553,1530.0
33.409,214.265,1560.0
33.419,214.073,1500.0
33.429,213.977,1530.0
33.439,213.785,1530.0
33.449,213.497,1560.0
33.459,213.209,1530.0
33.469,213.113,1500.0
33.479,213.017,1530.0
33.489,212.729,1560.0
33.499,212.537,1500.0
33.509,212.537,1500.0
33.519,212.441,1530.0
33.529,212.249,1530.0
33.539,212.153,1500.0
33.549,212.153,1500.0
33.559,212.057,1530.0
33.569,211.865,1530.0
33.579,211.673,1530.0
33.589,211.481,1530.0
33.599,211.289,1530.0
33.609,211.001,1560.0
33.619,210.713,1530.0
33.629,210.521,1530.0
33.639,210.329,1530.0
33.649,210.041,1560.0
33.659,209.753,1530.0
33.669,209.561,1530.0
33.679,209.369,1530.0
33.689,209.082,1560.0
33.699,208.89,1500.0
33.709,208.794,1530.0
33.719,208.602,1530.0
33.729,208.41,1530.0
33.739,208.218,1530.0
33.75,208.122,1500.0
33.759,207.93,1560.0
33.769,207.738,1500.0
33.779,207.738,1500.0
33.789,207.642,1530.0
33.799,207.45,1530.0
33.809,207.354,1500.0
33.819,207.354,1500.0
33.829,207.45,1470.0
