Tempo (s),RPM
9.849,1980.0
9.859,2010.0
9.869,2010.0
9.879,1980.0
9.889,2010.0
9.9,1980.0
9.909,2010.0
9.919,1980.0
9.929,2010.0
9.939,2010.0
9.949,2010.0
9.959,2010.0
9.969,1980.0
9.979,2010.0
9.989,2010.0
9.999,1980.0
10.009,2010.0
10.019,2010.0
10.029,1980.0
10.039,2010.0
10.049,1980.0
10.059,2010.0
10.07,1980.0
10.079,2010.0
10.089,1980.0
10.099,2010.0
10.109,1980.0
10.119,1980.0
10.129,1980.0
10.139,2010.0
10.149,2010.0
10.159,1980.0
10.169,2010.0
10.179,2010.0
10.189,1980.0
10.199,2010.0
10.209,1980.0
10.219,1980.0
10.229,2010.0
10.24,1980.0
10.249,2010.0
10.259,2010.0
10.269,2010.0
10.279,1980.0
10.289,2010.0
10.299,2010.0
10.309,1980.0
10.319,2010.0
10.329,2010.0
10.339,1980.0
10.349,2010.0
10.359,2010.0
10.369,1980.0
10.379,2010.0
10.389,2010.0
10.399,2010.0
10.409,2040.0
10.419,1980.0
10.429,2010.0
10.439,2010.0
10.449,1980.0
10.459,1980.0
10.469,2010.0
10.479,1980.0
10.489,1980.0
10.499,2010.0
10.759,2010.0
10.769,1980.0
10.779,2010.0
10.789,1980.0
10.799,1980.0
10.809,2010.0
10.819,1980.0
10.829,2010.0
10.839,1980.0
10.849,2010.0
10.859,1980.0
10.869,1980.0
10.88,1980.0
10.889,2010.0
10.899,2010.0
10.909,1980.0
10.919,2010.0
10.929,2010.0
10.939,1980.0
10.949,2010.0
10.959,1980.0
10.969,2010.0
10.979,2010.0
10.989,2010.0
10.999,1980.0
11.009,2010.0
11.019,1980.0
11.029,1980.0
11.039,2010.0
11.049,1980.0
11.059,2010.0
11.069,2010.0
11.079,1980.0
11.089,2010.0
11.099,2010.0
11.109,1980.0
11.119,2010.0
11.129,2010.0
11.139,1980.0
11.149,2010.0
11.159,2010.0
11.169,1980.0
11.18,2010.0
11.189,1980.0
11.199,2010.0
11.209,2010.0
11.219,2010.0
11.229,1980.0
11.239,2010.0
11.249,1980.0
11.259,2010.0
11.269,1980.0
11.279,2010.0
11.289,2010.0
11.299,1980.0
11.309,2010.0
11.319,2010.0
11.329,2010.0
11.339,1980.0
11.35,2010.0
11.359,1980.0
11.369,2010.0
11.379,1980.0
11.389,2010.0
11.399,1980.0
11.409,2010.0
11.419,1980.0
11.429,2010.0
11.439,1980.0
11.449,2010.0
11.459,2010.0
11.469,1980.0
11.479,2010.0
11.489,2010.0
11.499,1980.0
11.509,2010.0
11.52,1980.0
11.529,1980.0
11.539,1980.0
11.549,2010.0
11.559,2010.0
11.569,1980.0
11.579,2040.0
11.589,1980.0
11.599,2010.0
11.609,2010.0
11.619,2010.0
11.629,2010.0
11.639,2010.0
11.649,2010.0
11.659,1980.0
11.669,2010.0
11.679,2010.0
11.689,2010.0
11.699,2010.0
11.709,2010.0
11.719,2010.0
11.729,2010.0
11.739,1980.0
11.749,2010.0
11.759,2010.0
11.769,2010.0
11.779,1980.0
11.789,2010.0
11.799,2010.0
11.809,1980.0
11.82,2010.0
11.829,2010.0
11.839,1980.0
11.849,2010.0
11.859,2010.0
11.869,1980.0
11.879,2010.0
11.889,1980.0
11.899,1980.0
11.909,2010.0
11.919,2010.0
11.929,1980.0
11.939,2010.0
11.949,2010.0
11.959,1980.0
11.969,1980.0
11.979,1980.0
11.99,1980.0
11.999,2010.0
12.009,1980.0
12.019,2010.0
12.029,2010.0
12.039,1980.0
12.049,2010.0
12.059,2010.0
12.069,2010.0
12.079,1980.0
12.089,2010.0
12.099,2010.0
12.109,1980.0
12.119,2010.0
12.129,2010.0
12.139,1980.0
12.149,2010.0
12.16,2010.0
12.169,2010.0
12.179,2010.0
12.189,1980.0
12.199,2010.0
12.209,2010.0
12.219,2010.0
12.229,1980.0
12.239,1980.0
12.249,2010.0
12.259,2010.0
12.269,2010.0
12.279,2010.0
12.289,1980.0
12.299,2040.0
12.309,2010.0
12.319,1980.0
12.329,2010.0
12.339,1980.0
12.349,2010.0
12.359,2010.0
12.369,2010.0
12.379,2010.0
12.389,1980.0
12.399,2010.0
12.409,2010.0
12.419,2010.0
12.429,1980.0
12.439,1980.0
12.449,2010.0
