Tempo (s),RPM
7.34,1290.0
7.349,1290.0
7.359,1320.0
7.369,1290.0
7.379,1290.0
7.389,1320.0
7.399,1350.0
7.409,1350.0
7.419,1380.0
7.429,1380.0
7.439,1410.0
7.449,1410.0
7.459,1410.0
7.469,1410.0
7.479,1410.0
7.489,1380.0
7.499,1410.0
7.51,1410.0
7.519,1440.0
7.529,1470.0
7.539,1470.0
7.549,1440.0
7.559,1440.0
7.569,1440.0
7.579,1470.0
7.589,1470.0
7.599,1440.0
7.609,1470.0
7.619,1440.0
7.629,1440.0
7.639,1440.0
7.649,1470.0
7.659,1440.0
7.669,1470.0
7.68,1410.0
7.689,1440.0
7.699,1440.0
7.709,1470.0
7.719,1410.0
7.729,1440.0
7.739,1470.0
7.749,1470.0
7.759,1410.0
7.769,1410.0
7.779,1470.0
7.789,1440.0
7.799,1440.0
7.809,1410.0
7.819,1440.0
7.829,1470.0
7.839,1470.0
7.849,1470.0
7.859,1470.0
7.869,1470.0
7.879,1440.0
7.889,1410.0
7.899,1440.0
7.909,1470.0
7.919,1440.0
7.929,1440.0
7.939,1440.0
7.949,1440.0
7.959,1440.0
7.969,1440.0
7.98,1410.0
7.989,1440.0
7.999,1440.0
8.009,1440.0
8.019,1440.0
8.029,1410.0
8.039,1440.0
8.049,1470.0
8.059,1470.0
8.069,1500.0
8.079,1470.0
8.089,1500.0
8.099,1470.0
8.109,1470.0
8.119,1470.0
8.129,1440.0
8.139,1440.0
8.15,1470.0
8.159,1410.0
8.169,1440.0
8.179,1440.0
8.189,1440.0
8.199,1440.0
8.209,1470.0
8.219,1440.0
8.229,1440.0
8.239,1440.0
8.249,1260.0
8.259,1140.0
8.269,1080.0
8.279,990.0
8.289,900.0
8.299,780.0
8.309,480.0
8.32,300.0
8.329,180.0
8.339,150.0
8.349,90.0
8.359,60.0
8.369,30.0
8.379,30.0
8.389,60.0
8.399,30.0
8.409,30.0
8.419,60.0
8.429,60.0
8.439,60.0
8.449,30.0
8.459,60.0
8.469,90.0
8.479,90.0
8.489,90.0
8.499,150.0
8.509,150.0
8.519,150.0
8.529,180.0
8.539,150.0
8.549,150.0
8.559,150.0
8.569,120.0
8.579,90.0
8.589,90.0
8.599,90.0
