Tempo (s),RPM
2.072,900.0
2.073,1200.0
2.074,900.0
2.075,900.0
2.076,1200.0
2.077,900.0
2.078,900.0
2.079,1200.0
2.08,900.0
2.081,900.0
2.082,1200.0
2.083,900.0
2.084,900.0
2.085,1200.0
2.086,900.0
2.087,900.0
2.088,1200.0
2.089,900.0
2.091,900.0
2.091,1200.0
2.092,900.0
2.093,900.0
2.094,1200.0
2.095,900.0
2.096,900.0
2.097,1200.0
2.098,900.0
2.099,900.0
2.1,1200.0
2.101,900.0
2.102,900.0
2.103,1200.0
2.104,900.0
2.105,900.0
2.106,1200.0
2.107,900.0
2.108,900.0
2.109,1200.0
2.11,900.0
2.111,900.0
2.112,1200.0
2.113,900.0
2.114,1200.0
2.115,900.0
2.116,900.0
2.117,1200.0
2.118,900.0
2.119,900.0
2.12,1200.0
2.121,900.0
2.122,900.0
2.123,1200.0
2.124,900.0
2.125,900.0
2.126,1200.0
2.127,900.0
2.128,900.0
2.129,1200.0
2.13,900.0
2.131,900.0
2.132,1200.0
2.134,900.0
2.134,900.0
2.135,1200.0
2.136,900.0
2.137,900.0
2.138,1200.0
2.139,900.0
2.14,900.0
2.141,1200.0
2.142,900.0
2.143,900.0
2.144,1200.0
2.145,900.0
2.146,900.0
2.147,900.0
2.148,1200.0
2.149,900.0
2.15,900.0
2.151,1200.0
2.152,900.0
2.153,900.0
2.154,1200.0
2.155,900.0
2.156,900.0
2.157,1200.0
2.158,900.0
2.441,900.0
2.442,1200.0
2.443,900.0
2.444,900.0
2.445,900.0
2.446,1200.0
2.447,900.0
2.448,900.0
2.449,1200.0
2.45,900.0
2.451,900.0
2.452,1200.0
2.453,900.0
2.454,900.0
2.455,1200.0
2.456,900.0
2.457,900.0
2.458,1200.0
2.459,900.0
2.46,900.0
2.461,900.0
2.462,1200.0
2.463,900.0
2.464,900.0
2.465,1200.0
2.466,900.0
2.467,900.0
2.468,1200.0
2.469,900.0
2.47,900.0
2.471,1200.0
2.472,900.0
2.473,900.0
2.475,1200.0
2.476,900.0
2.476,1200.0
2.477,900.0
2.478,900.0
2.479,1200.0
2.48,900.0
2.481,900.0
2.482,1200.0
2.483,900.0
2.484,900.0
2.485,1200.0
2.486,900.0
2.487,900.0
2.488,1200.0
2.489,900.0
2.49,900.0
2.491,1200.0
2.492,900.0
2.493,900.0
2.494,1200.0
2.495,900.0
2.496,900.0
2.497,1200.0
2.498,900.0
2.499,900.0
2.5,1200.0
2.501,900.0
2.502,900.0
2.503,1200.0
2.504,900.0
2.505,900.0
2.506,1200.0
2.507,900.0
2.508,900.0
2.509,1200.0
2.51,900.0
2.511,900.0
2.512,1200.0
2.513,900.0
2.514,900.0
2.515,1200.0
2.516,900.0
2.518,900.0
2.518,1200.0
2.519,900.0
2.52,900.0
2.521,1200.0
2.522,900.0
2.523,1200.0
2.524,900.0
2.525,900.0
2.526,1200.0
2.527,900.0
2.528,900.0
2.529,1200.0
2.53,900.0
2.531,900.0
2.532,1200.0
2.533,900.0
2.534,900.0
2.535,1200.0
2.536,900.0
2.537,1200.0
2.538,900.0
2.539,900.0
2.54,1200.0
2.541,900.0
2.542,900.0
2.543,1200.0
2.544,900.0
2.545,900.0
2.546,1200.0
2.547,900.0
2.548,900.0
2.549,1200.0
2.55,900.0
2.551,900.0
2.552,1200.0
2.553,900.0
2.554,900.0
2.555,1200.0
2.556,900.0
2.557,900.0
2.558,1200.0
2.56,900.0
2.561,900.0
2.561,1200.0
2.562,900.0
2.563,900.0
2.564,1200.0
2.565,900.0
2.566,900.0
2.567,1200.0
2.568,900.0
2.569,900.0
2.57,900.0
2.571,1200.0
2.572,900.0
2.573,900.0
2.574,1200.0
2.575,900.0
2.576,900.0
2.577,1200.0
2.578,900.0
2.579,900.0
2.58,1200.0
2.581,900.0
2.582,900.0
2.583,1200.0
2.584,900.0
2.585,900.0
2.586,1200.0
2.587,900.0
2.588,900.0
2.589,1200.0
2.59,900.0
2.591,900.0
2.592,1200.0
2.593,900.0
2.594,900.0
2.595,1200.0
2.596,900.0
2.597,900.0
2.598,1200.0
2.599,900.0
2.6,900.0
2.601,1200.0
2.603,900.0
2.604,900.0
2.604,1200.0
2.605,900.0
2.606,900.0
2.607,1200.0
2.608,900.0
2.609,900.0
2.61,1200.0
2.611,900.0
2.612,900.0
2.613,1200.0
2.614,900.0
2.615,900.0
2.616,1200.0
2.617,900.0
2.618,900.0
2.619,1200.0
2.62,900.0
2.621,900.0
2.622,900.0
2.623,1200.0
2.624,900.0
2.625,900.0
2.626,1200.0
2.627,900.0
2.628,900.0
2.629,1200.0
2.63,900.0
2.631,900.0
2.632,1200.0
2.633,900.0
2.634,900.0
2.635,1200.0
2.636,900.0
2.637,900.0
2.638,1200.0
2.639,900.0
2.64,900.0
2.641,1200.0
2.642,900.0
2.643,900.0
2.644,1200.0
2.646,900.0
2.646,1200.0
2.647,900.0
2.648,900.0
2.649,1200.0
2.65,900.0
2.933,900.0
2.934,1200.0
2.935,900.0
2.936,900.0
2.937,1200.0
2.938,900.0
2.939,900.0
2.94,1200.0
2.941,900.0
2.942,900.0
2.944,1200.0
2.945,900.0
2.945,900.0
2.946,1200.0
2.947,900.0
2.948,1200.0
2.949,900.0
2.95,900.0
2.951,1200.0
2.952,900.0
2.953,900.0
2.954,1200.0
2.955,900.0
2.956,900.0
2.957,1200.0
2.958,900.0
2.959,1200.0
2.96,900.0
2.961,900.0
2.962,1200.0
2.963,900.0
2.964,900.0
2.965,1200.0
2.966,900.0
2.967,900.0
2.968,1200.0
2.969,900.0
2.97,900.0
2.971,1200.0
2.972,900.0
2.973,900.0
2.974,1200.0
2.975,900.0
2.976,900.0
2.977,1200.0
2.978,900.0
2.979,900.0
2.98,900.0
2.981,1200.0
2.982,900.0
2.983,900.0
2.984,1200.0
2.985,900.0
2.987,900.0
2.988,1200.0
2.988,900.0
2.989,900.0
2.99,1200.0
2.991,900.0
2.992,900.0
2.993,1200.0
