Tempo (s),RPM
1.36,1200.0
1.361,900.0
1.362,900.0
1.363,1200.0
1.364,900.0
1.366,900.0
1.367,900.0
1.367,1200.0
1.368,900.0
1.369,900.0
1.37,1200.0
1.371,900.0
1.372,900.0
1.373,1200.0
1.374,900.0
1.375,900.0
1.376,900.0
1.377,1200.0
1.378,900.0
1.379,900.0
1.38,1200.0
1.381,900.0
1.382,900.0
1.383,900.0
1.384,1200.0
1.385,900.0
1.386,900.0
1.387,1200.0
1.388,900.0
1.389,900.0
1.39,900.0
1.391,1200.0
1.392,900.0
1.393,900.0
1.394,1200.0
1.395,900.0
1.396,900.0
1.397,900.0
1.398,1200.0
1.399,900.0
1.4,900.0
1.401,1200.0
1.402,900.0
1.403,900.0
1.404,900.0
1.405,1200.0
1.406,900.0
1.408,900.0
1.409,900.0
1.41,1200.0
1.41,900.0
1.411,900.0
1.412,900.0
1.413,1200.0
1.414,900.0
1.415,900.0
1.416,900.0
1.417,900.0
1.418,1200.0
1.419,900.0
1.42,900.0
1.421,900.0
1.422,900.0
1.423,1200.0
1.424,900.0
1.425,900.0
1.426,900.0
1.427,900.0
1.428,900.0
1.429,900.0
1.43,900.0
1.431,1200.0
1.432,900.0
1.433,900.0
1.434,900.0
1.435,900.0
1.436,900.0
1.437,900.0
1.438,900.0
1.439,900.0
1.44,900.0
1.441,900.0
1.442,900.0
1.443,900.0
1.444,900.0
1.445,900.0
1.446,900.0
1.447,900.0
1.448,900.0
1.449,900.0
1.574,1200.0
1.575,900.0
1.576,1200.0
1.577,1200.0
1.579,900.0
1.58,1200.0
1.58,1200.0
1.581,900.0
1.582,1200.0
1.583,1200.0
1.584,900.0
1.585,1200.0
1.586,1200.0
1.587,900.0
1.588,1200.0
1.589,1200.0
1.59,900.0
1.591,1200.0
1.592,1200.0
1.593,1200.0
1.594,900.0
1.595,1200.0
1.596,1200.0
1.597,1200.0
1.598,900.0
1.599,1200.0
1.6,1200.0
1.601,1200.0
1.602,900.0
1.603,1200.0
1.604,1200.0
1.605,1200.0
1.606,1200.0
1.607,900.0
1.608,1200.0
1.609,1200.0
1.61,1200.0
1.611,900.0
1.612,1200.0
1.613,1200.0
1.614,1200.0
1.615,900.0
1.616,1200.0
1.617,1200.0
1.618,900.0
1.619,1200.0
1.62,1200.0
1.622,1200.0
1.623,900.0
1.623,1200.0
1.624,1200.0
1.625,900.0
1.626,1200.0
1.627,1200.0
1.628,900.0
1.629,1200.0
1.63,900.0
1.631,1200.0
1.632,1200.0
1.633,900.0
1.634,1200.0
1.635,900.0
1.636,1200.0
1.637,1200.0
1.638,900.0
1.639,1200.0
1.64,900.0
1.641,1200.0
1.642,900.0
1.643,1200.0
1.644,1200.0
1.645,900.0
1.646,1200.0
1.647,900.0
1.648,1200.0
1.649,900.0
1.65,1200.0
1.651,1200.0
1.652,900.0
1.653,1200.0
1.654,900.0
1.655,1200.0
1.656,900.0
1.657,1200.0
1.658,1200.0
1.659,900.0
1.66,1200.0
1.661,900.0
1.662,1200.0
1.664,900.0
1.665,1200.0
1.666,900.0
1.666,1200.0
1.667,900.0
1.668,1200.0
1.669,900.0
1.67,1200.0
1.671,900.0
1.672,1200.0
1.673,1200.0
1.801,1200.0
1.802,900.0
1.803,1200.0
1.804,1200.0
1.805,900.0
1.806,1200.0
1.807,900.0
1.808,1200.0
1.809,900.0
1.81,1200.0
1.811,900.0
1.812,1200.0
1.813,900.0
1.814,1200.0
1.815,900.0
1.816,1200.0
1.817,900.0
1.818,1200.0
1.819,900.0
1.82,1200.0
1.821,900.0
1.822,1200.0
1.823,900.0
1.824,1200.0
1.825,900.0
1.826,900.0
1.827,1200.0
1.828,900.0
1.829,1200.0
1.83,900.0
1.831,900.0
1.832,1200.0
1.833,900.0
1.835,1200.0
1.836,900.0
1.836,900.0
1.837,1200.0
1.838,900.0
1.839,1200.0
1.84,900.0
1.841,900.0
1.842,1200.0
1.843,900.0
1.844,900.0
1.845,1200.0
1.846,900.0
1.847,900.0
1.848,1200.0
1.849,900.0
1.85,900.0
1.851,1200.0
1.852,900.0
1.853,900.0
1.854,1200.0
1.855,900.0
1.856,900.0
1.857,900.0
1.858,1200.0
1.859,900.0
1.86,900.0
1.861,900.0
1.862,1200.0
1.863,900.0
1.864,900.0
1.865,900.0
1.866,1200.0
1.867,900.0
1.868,900.0
1.869,900.0
1.87,900.0
1.871,1200.0
1.872,900.0
1.873,900.0
1.874,900.0
1.875,900.0
1.876,1200.0
1.878,900.0
1.879,900.0
1.879,900.0
1.88,900.0
1.881,1200.0
1.882,900.0
1.883,900.0
1.884,900.0
1.885,900.0
1.886,1200.0
1.887,900.0
1.888,900.0
1.889,900.0
1.89,900.0
1.891,1200.0
1.892,900.0
1.893,900.0
1.894,900.0
1.895,900.0
1.896,900.0
1.897,1200.0
1.898,900.0
1.899,900.0
1.9,900.0
2.026,1200.0
2.027,900.0
2.028,1200.0
2.029,900.0
2.03,1200.0
2.031,900.0
2.032,1200.0
2.033,900.0
2.034,900.0
2.035,1200.0
2.036,900.0
2.037,1200.0
2.038,900.0
2.039,1200.0
2.04,900.0
2.041,1200.0
2.042,900.0
2.043,1200.0
2.044,900.0
2.045,1200.0
2.046,900.0
2.048,1200.0
2.049,900.0
2.05,1200.0
2.05,900.0
2.051,1200.0
2.052,900.0
2.053,1200.0
2.054,900.0
2.055,1200.0
2.056,900.0
2.057,1200.0
2.058,900.0
2.059,1200.0
2.06,900.0
2.061,1200.0
2.062,900.0
2.063,1200.0
2.064,900.0
2.065,1200.0
2.066,900.0
2.067,1200.0
2.068,900.0
2.069,1200.0
2.07,1200.0
2.071,900.0
2.072,1200.0
2.073,900.0
2.074,1200.0
2.075,900.0
2.076,1200.0
2.077,900.0
2.078,1200.0
2.079,1200.0
2.08,900.0
2.081,1200.0
2.082,900.0
2.083,1200.0
2.084,1200.0
2.085,900.0
2.086,1200.0
2.087,900.0
2.088,1200.0
2.089,900.0
2.091,1200.0
2.092,1200.0
2.092,900.0
2.093,1200.0
2.094,900.0
2.095,1200.0
2.096,900.0
2.097,1200.0
2.098,1200.0
2.099,900.0
2.1,1200.0
2.101,900.0
2.102,1200.0
2.103,900.0
2.104,1200.0
2.105,1200.0
2.106,900.0
2.107,1200.0
2.108,900.0
2.109,1200.0
2.11,1200.0
2.111,900.0
2.112,1200.0
2.113,900.0
2.114,1200.0
2.115,1200.0
2.116,900.0
2.117,1200.0
2.118,1200.0
2.119,900.0
2.12,1200.0
2.121,1200.0
2.122,900.0
2.123,1200.0
2.124,1200.0
2.125,1200.0
2.253,900.0
2.254,1200.0
2.255,1200.0
2.256,900.0
2.257,1200.0
2.258,900.0
2.259,1200.0
2.26,1200.0
2.262,900.0
2.263,1200.0
2.263,900.0
2.264,1200.0
2.265,900.0
2.266,1200.0
2.267,900.0
2.268,1200.0
2.269,900.0
2.27,1200.0
2.271,1200.0
2.272,900.0
2.273,1200.0
2.274,900.0
2.275,1200.0
2.276,900.0
2.277,1200.0
2.278,900.0
2.279,1200.0
2.28,900.0
2.281,1200.0
2.282,900.0
2.283,1200.0
2.284,1200.0
2.285,900.0
2.286,1200.0
2.287,900.0
2.288,1200.0
2.289,900.0
2.29,1200.0
2.291,900.0
2.292,1200.0
2.293,900.0
2.294,1200.0
2.295,900.0
2.296,1200.0
2.297,900.0
2.298,1200.0
2.299,900.0
2.3,1200.0
2.301,900.0
2.302,1200.0
2.304,900.0
2.305,1200.0
2.306,900.0
2.306,1200.0
2.307,900.0
2.308,1200.0
2.309,900.0
2.31,1200.0
2.311,900.0
2.312,1200.0
2.313,900.0
2.314,1200.0
2.315,900.0
2.316,1200.0
2.317,900.0
2.318,1200.0
2.319,900.0
2.32,1200.0
2.321,900.0
2.322,1200.0
2.323,900.0
2.324,1200.0
2.325,900.0
2.326,1200.0
2.327,900.0
2.328,1200.0
2.329,900.0
2.33,1200.0
2.331,1200.0
2.332,900.0
2.333,1200.0
2.334,900.0
2.335,1200.0
2.336,900.0
2.337,1200.0
2.338,900.0
2.339,1200.0
2.34,900.0
2.341,1200.0
2.342,1200.0
2.343,900.0
2.344,1200.0
2.345,900.0
2.347,1200.0
2.348,900.0
2.348,1200.0
2.349,1200.0
2.35,900.0
2.351,1200.0
2.352,900.0
2.479,900.0
2.48,1200.0
2.481,900.0
2.482,900.0
2.483,900.0
2.484,900.0
2.485,900.0
2.486,1200.0
2.487,900.0
2.488,900.0
2.489,900.0
2.49,900.0
2.491,900.0
2.492,900.0
2.493,1200.0
2.494,900.0
2.495,900.0
2.496,900.0
2.497,900.0
2.498,900.0
2.499,900.0
2.5,900.0
2.501,1200.0
2.502,900.0
2.503,900.0
2.504,900.0
2.505,900.0
2.506,900.0
2.507,900.0
2.508,900.0
2.509,900.0
2.51,900.0
2.511,900.0
2.512,900.0
2.513,900.0
2.514,900.0
2.515,900.0
2.516,900.0
2.518,900.0
2.519,900.0
2.519,900.0
2.52,900.0
2.521,900.0
2.522,900.0
2.523,900.0
2.524,900.0
2.525,600.0
2.526,900.0
2.527,900.0
2.528,900.0
2.529,900.0
2.53,900.0
2.531,900.0
2.532,900.0
2.533,600.0
2.534,900.0
2.535,900.0
2.536,900.0
2.537,900.0
2.538,600.0
2.539,900.0
2.54,900.0
2.541,900.0
2.542,600.0
2.543,900.0
2.544,900.0
2.545,900.0
2.546,600.0
2.547,900.0
2.548,900.0
2.549,600.0
2.55,900.0
2.551,900.0
2.552,600.0
2.553,900.0
2.554,900.0
2.555,600.0
2.556,900.0
2.557,900.0
2.558,600.0
2.56,900.0
2.561,900.0
2.562,600.0
2.562,900.0
2.563,600.0
2.564,900.0
2.565,900.0
2.566,600.0
2.567,900.0
2.568,600.0
2.569,900.0
2.57,600.0
2.571,900.0
2.572,600.0
2.573,900.0
2.574,900.0
2.575,600.0
2.576,900.0
2.577,600.0
2.578,900.0
2.701,600.0
2.702,900.0
2.703,600.0
2.704,900.0
2.705,900.0
2.706,600.0
2.707,900.0
2.708,900.0
2.709,600.0
2.71,900.0
2.711,900.0
2.712,600.0
2.713,900.0
2.714,900.0
2.715,900.0
2.716,900.0
2.717,900.0
2.718,600.0
2.719,900.0
2.72,900.0
2.721,900.0
2.722,900.0
2.723,900.0
2.724,900.0
2.725,900.0
2.726,900.0
2.727,900.0
2.728,900.0
2.729,900.0
2.731,900.0
2.732,900.0
2.732,1200.0
2.733,900.0
2.734,900.0
2.735,900.0
2.736,900.0
2.737,900.0
2.738,1200.0
2.739,900.0
2.74,900.0
2.741,900.0
2.742,1200.0
2.743,900.0
2.744,900.0
2.745,1200.0
2.746,900.0
2.747,900.0
2.748,1200.0
2.749,900.0
2.75,900.0
2.751,1200.0
2.752,900.0
2.753,900.0
2.754,1200.0
2.755,900.0
2.756,1200.0
2.757,900.0
2.758,1200.0
2.759,900.0
2.76,1200.0
2.761,900.0
2.762,1200.0
2.763,900.0
2.764,1200.0
2.765,900.0
2.766,1200.0
2.767,900.0
2.768,1200.0
2.769,900.0
2.77,1200.0
2.771,900.0
2.772,1200.0
2.774,900.0
2.775,1200.0
2.775,1200.0
2.776,900.0
2.777,1200.0
2.778,900.0
2.779,1200.0
2.78,1200.0
2.781,900.0
2.782,1200.0
2.783,900.0
2.784,1200.0
2.785,1200.0
2.786,900.0
2.787,1200.0
2.788,900.0
2.789,1200.0
2.79,1200.0
2.791,900.0
2.792,1200.0
2.793,1200.0
2.794,900.0
2.795,1200.0
2.796,1200.0
2.797,1200.0
2.798,900.0
2.799,1200.0
2.8,1200.0
2.926,1200.0
2.927,900.0
2.928,1200.0
2.929,1200.0
2.93,900.0
2.931,1200.0
2.932,1200.0
2.933,900.0
2.934,1200.0
2.935,900.0
2.936,1200.0
2.937,900.0
2.938,1200.0
2.939,900.0
2.94,1200.0
2.941,900.0
2.942,1200.0
2.944,900.0
2.945,1200.0
2.946,900.0
2.946,1200.0
2.947,900.0
2.948,1200.0
2.949,900.0
2.95,900.0
2.951,1200.0
2.952,900.0
2.953,1200.0
2.954,900.0
2.955,900.0
2.956,1200.0
2.957,900.0
2.958,900.0
2.959,1200.0
2.96,900.0
2.961,900.0
2.962,900.0
2.963,1200.0
2.964,900.0
2.965,900.0
2.966,900.0
2.967,1200.0
2.968,900.0
2.969,900.0
2.97,900.0
2.971,1200.0
2.972,900.0
2.973,900.0
2.974,900.0
2.975,900.0
2.976,900.0
2.977,1200.0
2.978,900.0
2.979,900.0
2.98,900.0
2.981,900.0
2.982,900.0
2.983,900.0
2.984,900.0
2.985,1200.0
2.987,900.0
2.988,900.0
2.988,900.0
2.989,900.0
2.99,900.0
2.991,900.0
2.992,900.0
2.993,900.0
2.994,900.0
2.995,900.0
2.996,900.0
2.997,900.0
2.998,900.0
2.999,900.0
3.0,900.0
3.001,900.0
3.002,900.0
3.003,900.0
3.004,900.0
3.005,900.0
3.006,900.0
3.007,900.0
3.008,600.0
3.009,900.0
3.01,900.0
3.011,900.0
3.012,900.0
3.013,900.0
3.014,900.0
3.015,900.0
3.016,900.0
3.017,900.0
3.018,900.0
3.019,900.0
3.02,900.0
3.021,900.0
3.022,900.0
3.023,900.0
3.024,900.0
3.025,900.0
3.15,1200.0
3.151,900.0
3.152,900.0
3.153,900.0
3.154,900.0
3.155,1200.0
3.156,900.0
3.158,900.0
3.159,900.0
3.159,900.0
3.16,1200.0
3.161,900.0
3.162,900.0
3.163,900.0
3.164,1200.0
3.165,900.0
3.166,900.0
3.167,900.0
3.168,1200.0
3.169,900.0
3.17,900.0
3.171,900.0
3.172,1200.0
3.173,900.0
3.174,900.0
3.175,900.0
3.176,1200.0
3.177,900.0
3.178,900.0
3.179,900.0
3.18,1200.0
3.181,900.0
3.182,900.0
3.183,900.0
3.184,1200.0
3.185,900.0
3.186,900.0
3.187,900.0
3.188,900.0
3.189,1200.0
3.19,900.0
3.191,900.0
3.192,900.0
3.193,1200.0
3.194,900.0
3.195,900.0
3.196,900.0
3.197,1200.0
3.198,900.0
3.2,900.0
3.201,900.0
3.202,1200.0
3.202,900.0
3.203,900.0
3.204,900.0
3.205,1200.0
3.206,900.0
3.207,900.0
3.208,900.0
3.209,1200.0
3.21,900.0
3.211,900.0
3.212,900.0
3.213,900.0
3.214,1200.0
3.215,900.0
3.216,900.0
3.217,900.0
3.218,900.0
3.219,900.0
3.22,900.0
3.221,1200.0
3.222,900.0
3.223,900.0
3.224,900.0
3.225,900.0
3.226,900.0
3.227,900.0
3.228,900.0
3.229,900.0
3.23,1200.0
3.231,900.0
3.232,900.0
3.233,900.0
3.234,900.0
3.235,900.0
3.236,900.0
3.237,900.0
3.238,900.0
3.239,900.0
3.24,900.0
3.241,900.0
3.243,900.0
3.244,900.0
3.244,900.0
3.245,900.0
3.246,900.0
3.247,900.0
3.248,900.0
3.249,900.0
3.373,900.0
3.374,1200.0
3.375,900.0
3.376,1200.0
3.377,1200.0
3.378,900.0
3.379,1200.0
3.38,1200.0
3.381,900.0
3.382,1200.0
3.383,1200.0
3.384,900.0
3.385,1200.0
3.386,1200.0
3.387,900.0
3.388,1200.0
3.389,1200.0
3.39,900.0
3.391,1200.0
3.392,1200.0
3.393,900.0
3.394,1200.0
3.395,1200.0
3.396,1200.0
3.397,900.0
3.398,1200.0
3.399,1200.0
3.4,900.0
3.401,1200.0
3.402,1200.0
3.403,1200.0
3.404,1200.0
3.405,900.0
3.406,1200.0
3.407,1200.0
3.408,1200.0
3.409,900.0
3.41,1200.0
3.411,1200.0
3.412,900.0
3.414,1200.0
3.415,1200.0
3.415,1200.0
3.416,900.0
3.417,1200.0
3.418,1200.0
3.419,900.0
3.42,1200.0
3.421,1200.0
3.422,900.0
3.423,1200.0
3.424,1200.0
3.425,900.0
3.426,1200.0
3.427,900.0
3.428,1200.0
3.429,1200.0
